timestamp,open,high,low,close,volume
2023-03-27,94.7800,96.0200,94.3800,95.6200,7487900
2023-03-24,94.8100,95.0000,93.0200,94.0800,9544154
2023-03-23,95.2800,97.0200,94.7600,95.8300,9527009
2023-03-22,97.4500,97.9300,94.8200,94.9000,8811105
2023-03-21,95.1700,96.8500,95.1700,96.5400,7285766
2023-03-20,93.4300,94.9200,93.0000,94.2200,6657152
2023-03-17,94.0500,94.2700,92.9100,93.2000,12943192
2023-03-16,92.6700,94.5599,91.8900,94.2900,9946678
2023-03-15,91.6300,93.3557,91.4100,93.1000,9543836
2023-03-14,94.0000,94.3000,92.3400,93.3600,10323627
2023-03-13,91.8850,94.0242,90.4600,92.6000,11915321
2023-03-10,95.6000,95.9000,92.8300,93.5700,13978845
2023-03-09,99.4500,100.0500,95.9200,96.1400,8275586
2023-03-08,99.0000,99.6200,98.3000,99.3000,5668738
2023-03-07,100.4000,100.9400,98.8900,99.0600,6951340
2023-03-06,101.6100,102.6950,100.4900,100.6600,6773261
2023-03-03,99.6700,101.1800,98.8800,101.1400,7434264
2023-03-02,97.7400,99.2900,97.4200,98.9200,7783130
2023-03-01,99.1900,99.6300,98.1000,98.5400,7898251
2023-02-28,100.4500,100.7500,99.5700,99.6100,8233743
2023-02-27,100.7300,101.4700,100.0600,100.4500,6641212
2023-02-24,99.5300,100.4300,98.9600,100.3000,8523000
2023-02-23,101.4500,102.0499,99.6050,101.7300,10974753
2023-02-22,101.3300,102.5600,101.0900,101.6800,9885101
2023-02-21,103.5500,103.7300,101.8300,102.0900,10648205
2023-02-17,105.0300,105.8000,103.8800,105.2200,9492184
2023-02-16,107.5500,108.0200,105.7000,105.8300,9479922
2023-02-15,107.0900,109.2700,106.7000,109.2400,8163490
2023-02-14,106.8200,108.4400,105.8205,107.6600,10768102
2023-02-13,108.1000,108.2874,106.5500,107.6600,12341484
2023-02-10,108.9600,109.7400,107.2100,108.0600,15565987
2023-02-09,118.0400,118.1800,109.8089,110.3600,46137152
2023-02-08,112.2000,113.3300,110.2900,111.7800,27719920
2023-02-07,109.2950,112.1200,108.8600,111.6300,10843984
2023-02-06,110.1700,110.4300,108.5300,109.8700,11956540
2023-02-03,111.4700,113.1412,110.3700,110.7100,12472478
2023-02-02,110.6700,113.5300,109.6901,113.2100,13093205
2023-02-01,108.5000,109.9400,106.9000,109.3900,9975481
2023-01-31,107.5800,108.7150,107.4500,108.4900,8251663
2023-01-30,108.2600,108.9700,107.4800,107.5900,8548547
2023-01-27,109.2600,110.5823,109.1600,109.5400,10249678
2023-01-26,108.1700,109.7600,107.5701,109.7000,9204417
2023-01-25,104.9600,108.1600,104.1800,108.1200,10008035
2023-01-24,105.3900,108.4400,102.0000,106.0000,8606723
2023-01-23,103.2900,105.9541,102.9209,105.6900,11479075
2023-01-20,100.3400,103.5865,99.3015,103.4800,14549879
2023-01-19,98.1200,99.4500,97.1200,99.0800,10973553
2023-01-18,100.2800,101.1299,98.7249,99.0400,11384536
2023-01-17,100.3200,100.9900,98.9950,99.9100,14914197
2023-01-13,99.3800,99.6000,98.0100,99.4000,12230196
2023-01-12,98.5000,100.6300,97.5705,99.8100,19764324
2023-01-11,95.9200,96.5500,95.0450,96.3300,8757251
2023-01-10,94.2800,95.6400,93.8200,95.5600,6914633
2023-01-09,94.4300,95.7000,93.4500,94.7700,11675842
2023-01-06,92.6600,94.6900,91.3211,93.9200,9828145
2023-01-05,91.6600,92.4800,90.5100,91.9200,11622620
2023-01-04,90.0000,92.7450,89.3600,91.9800,14957213
2023-01-03,88.9800,89.9716,87.8300,88.9700,14997142
2022-12-30,85.7300,87.1200,85.2250,86.8800,23230967
2022-12-29,85.2500,88.2420,84.9700,87.1800,13045069
2022-12-28,86.0800,86.6900,84.0700,84.1700,12399508
2022-12-27,87.4200,87.9400,85.9600,86.3700,11561448
2022-12-23,86.0600,88.0700,85.7700,88.0100,11171606
2022-12-22,86.0300,86.7300,84.6900,86.6700,15487370
2022-12-21,87.1900,88.0997,86.4800,86.9200,11004832
2022-12-20,86.0800,87.8391,85.7600,87.0200,14918400
2022-12-19,89.4400,89.4600,85.4100,85.7800,19225289
2022-12-16,90.1900,91.0800,88.8100,90.0800,26383881
2022-12-15,92.4700,93.1200,90.1150,90.4900,15957669
2022-12-14,94.5400,95.4700,92.6200,94.1500,11505449
2022-12-13,96.4900,97.3917,93.5700,94.7000,22882080
2022-12-12,93.7300,94.6600,92.6100,94.6600,14140682
2022-12-09,92.3700,94.9100,91.9000,93.3800,10111877
2022-12-08,92.5000,93.4280,91.6700,92.5500,9351229
2022-12-07,92.6600,92.7857,91.2600,92.1500,10353416
2022-12-06,95.7300,96.0000,91.9800,92.2900,11492365
2022-12-05,98.2400,99.1600,95.6650,95.9300,10764540
2022-12-02,97.4600,99.6900,97.0101,99.4300,12608101
2022-12-01,97.8700,98.8350,96.5800,98.5900,13855680
2022-11-30,94.9500,97.9400,93.8700,97.8700,15368108
2022-11-29,96.0000,96.4299,93.9200,94.6900,13205327
2022-11-28,98.2100,99.1300,95.4300,95.6900,13668653
2022-11-25,98.8100,99.8100,98.0800,98.8700,6664281
2022-11-23,96.0000,99.3400,95.7801,98.8800,15503232
2022-11-22,97.0000,97.6700,94.6800,96.2100,25753736
2022-11-21,100.1200,100.8900,96.3200,97.5800,70273509
2022-11-18,92.8600,93.1600,90.9100,91.8000,10011730
2022-11-17,92.1200,92.2700,90.8500,91.4500,12306389
2022-11-16,95.2200,95.2200,93.7200,93.9500,11137672
2022-11-15,96.0000,97.1800,93.6950,95.5100,15801913
2022-11-14,95.8500,96.6200,94.2100,94.2800,20505724
2022-11-11,91.5800,95.5800,91.1000,95.0100,22373294
2022-11-10,89.7500,90.5000,87.6080,90.4600,36968128
2022-11-09,90.5500,91.1000,86.2800,86.7500,62029828
2022-11-08,100.7400,101.9687,98.0500,99.9000,27130263
2022-11-07,100.8800,101.5600,98.9900,100.4300,11355242
2022-11-04,101.1500,101.1600,98.1100,99.5800,11035804
2022-11-03,100.2000,100.7000,98.5600,99.2500,8978373
2022-11-02,105.4500,106.0800,101.7850,101.8200,9591406
2022-11-01,107.7000,108.8400,105.6400,106.0000,7955761
2022-10-31,105.6600,106.9000,104.8200,106.5400,8814813
2022-10-28,104.0800,106.0900,103.5250,105.9500,7250889
2022-10-27,105.8050,106.8700,104.3100,104.4400,8673519
2022-10-26,103.5300,107.4300,103.5300,104.6300,9223759
2022-10-25,102.1600,104.7299,102.0300,104.3600,7687535
2022-10-24,102.1200,103.1900,100.1200,101.7200,8221477
2022-10-21,98.3500,102.3000,97.8900,102.0400,10193360
2022-10-20,98.2300,100.7500,98.1100,98.5900,8212442
2022-10-19,100.4400,101.8650,98.5000,98.9900,11730993
2022-10-18,99.8700,100.3696,97.6350,98.4800,8533516
2022-10-17,96.3800,97.9700,96.2600,97.3300,7083842
2022-10-14,97.4700,98.0900,94.3300,94.4500,8208884
2022-10-13,91.5700,96.9700,90.7100,96.6400,11025428
2022-10-12,93.1600,94.0700,92.2000,93.4100,6156217
2022-10-11,94.8100,95.0600,92.6500,93.1000,8900901
2022-10-10,97.5900,97.7400,94.4200,95.1600,9532334
2022-10-07,98.5100,98.8000,96.4469,97.1600,7051019
2022-10-06,100.4300,101.4600,99.8701,100.0400,6728200
2022-10-05,100.0400,101.2200,98.7000,100.8000,7562771
2022-10-04,98.6800,101.5200,98.2301,101.4400,10229002
2022-10-03,95.7300,97.7800,94.5040,97.1300,9468403
2022-09-30,96.5000,97.4778,94.2800,94.3300,12094936
2022-09-29,98.5300,98.6000,96.2300,97.4500,9435058
2022-09-28,95.7900,99.8700,95.4500,99.4000,12895460
2022-09-27,99.5300,99.6400,95.4320,95.8500,13360187
2022-09-26,98.9500,100.6600,98.0600,98.1200,9760467
2022-09-23,100.6200,101.1800,98.0200,99.5000,11976927
2022-09-22,104.2100,104.6600,102.0200,102.1600,10551159
2022-09-21,107.3900,108.0400,104.4900,104.4900,9776355
2022-09-20,108.2800,108.4100,106.8600,107.5700,6957409
2022-09-19,107.5300,109.2245,107.0360,109.1700,7979457
2022-09-16,109.2100,109.5800,106.9600,108.2500,15978828
2022-09-15,112.3900,114.4100,110.7100,110.7700,9739754
2022-09-14,111.8500,112.7400,109.8800,112.5000,8610446
2022-09-13,113.0500,113.8200,111.1700,111.7600,10504583
2022-09-12,116.1400,117.4900,115.2700,116.3900,7923353
2022-09-09,113.2700,115.5250,113.1900,115.1800,9573346
2022-09-08,111.0700,112.9900,110.3600,112.3300,8443278
2022-09-07,109.8700,112.9550,109.8700,112.6900,8193947
2022-09-06,111.7700,111.7800,108.5200,110.0900,9225223
2022-09-02,113.0500,113.8900,110.8400,111.2000,8465130
2022-09-01,111.7900,112.5900,110.0250,112.5300,7718715
2022-08-31,112.8700,113.7500,111.8500,112.0800,7352967
2022-08-30,114.2800,114.7499,111.4500,112.4300,8059967
2022-08-29,112.5400,114.4673,112.4100,113.5300,6844289
2022-08-26,117.4700,118.3700,113.8900,114.0700,7807402
2022-08-25,117.0200,117.7700,116.1100,117.4600,6920927
2022-08-24,114.6700,117.1600,114.1000,116.4100,7840514
2022-08-23,115.9800,116.3699,114.6211,114.8600,7180690
2022-08-22,117.7000,118.2100,115.6901,115.9400,11575841
2022-08-19,121.2500,121.3900,119.4800,120.1400,8702520
2022-08-18,123.0100,123.1300,121.7100,122.6700,7343934
2022-08-17,123.4500,124.4800,122.5700,122.8100,9140896
2022-08-16,124.7300,126.4800,123.4500,124.9600,14607300
2022-08-15,121.0000,125.9600,120.9900,124.2600,24628324
2022-08-12,119.0000,121.6100,118.9201,121.5700,21964785
2022-08-11,122.2100,123.2680,117.3309,117.6900,50375019
2022-08-10,112.4800,112.6700,109.9100,112.4300,26398688
2022-08-09,109.2200,109.2200,107.0300,108.1300,8776524
2022-08-08,108.2050,111.2300,107.9000,109.1100,13045407
2022-08-05,106.8100,107.7000,105.3700,106.6300,10099976
2022-08-04,108.9200,109.4500,107.6600,108.1200,7322411
2022-08-03,105.7300,109.7000,105.7300,109.0200,11243033
2022-08-02,105.7400,106.3600,104.6200,104.7100,9093020
2022-08-01,104.8700,106.6500,103.8601,106.2200,7769658
2022-07-29,105.1400,106.3400,103.3700,106.1000,10320043
2022-07-28,103.2450,104.9700,102.7100,104.9000,7970282
2022-07-27,100.9700,103.6500,100.8100,103.5000,9445183
2022-07-26,102.1400,102.3600,99.5600,99.7800,6346629
2022-07-25,102.7800,103.3900,101.8100,102.6900,6726685
2022-07-22,103.2800,104.5661,102.1100,102.7200,7803460
2022-07-21,102.7100,104.2500,101.6100,104.1800,8611311
2022-07-20,100.2500,104.2600,99.9538,103.3500,15112718
2022-07-19,96.6800,99.8500,96.6800,99.6100,13683360
2022-07-18,96.3600,97.2700,95.3100,95.7000,10430405
2022-07-15,92.9100,95.3200,92.7000,95.2000,14946733
2022-07-14,91.4800,92.0400,90.2300,91.8400,11146426
2022-07-13,92.1200,93.2487,91.0100,92.9400,12006434
2022-07-12,93.5800,95.2500,93.3100,93.6000,8665299
2022-07-11,95.0000,95.3375,93.4300,93.6400,7650632
2022-07-08,96.5700,97.1200,95.3490,95.8600,7717297
2022-07-07,96.9000,97.5300,95.9300,97.4300,7813050
2022-07-06,97.5300,98.1900,95.4000,96.0800,8640229
2022-07-05,94.2600,97.2300,92.3100,97.1800,10674623
2022-07-01,94.2400,96.3107,93.9800,96.1400,10543380
2022-06-30,94.4200,95.4400,92.5443,94.4000,10983520
2022-06-29,95.9500,96.2010,94.5300,95.6500,8653197
2022-06-28,99.7400,100.4000,95.7800,95.9200,16838236
2022-06-27,98.2200,98.2300,95.8001,96.6100,10793748
2022-06-24,95.4500,98.5671,95.4000,97.7800,11681152
2022-06-23,93.9600,94.6500,92.0700,94.3000,11348816
2022-06-22,92.1700,94.6100,92.0100,93.5000,11415080
2022-06-21,94.9000,95.4500,93.2650,93.2900,16649792
2022-06-17,94.0100,95.9700,93.4700,94.3400,15403769
2022-06-16,94.0100,95.3800,93.4100,94.2800,15298482
2022-06-15,94.6100,97.3000,94.0900,95.8800,11751580
2022-06-14,96.2700,96.2700,93.1000,94.2200,12443662
2022-06-13,97.6100,97.6100,94.8300,95.7100,15239650
2022-06-10,101.4300,102.1200,99.3800,99.4000,15386009
2022-06-09,106.5300,107.0600,103.2500,103.3000,8271206
2022-06-08,107.4300,109.3605,106.9600,107.3400,7019489
2022-06-07,106.7900,107.9200,106.0000,107.7900,7279062
2022-06-06,109.7500,110.1900,107.6500,107.8300,7575890
2022-06-03,109.1700,109.8500,107.9232,108.6700,6767601
2022-06-02,109.4300,110.9500,107.9100,110.8700,8829877
2022-06-01,112.0100,112.8500,108.2700,109.1900,11829744
2022-05-31,110.0000,111.2350,107.9100,110.4400,20274632
2022-05-27,106.8900,109.3700,106.5300,109.3200,13671313
2022-05-26,104.2200,106.1300,103.9600,105.6100,11297797
2022-05-25,101.4300,103.8070,101.1600,103.2600,11026597
2022-05-24,103.7100,103.8400,100.1300,101.5900,13970239
2022-05-23,103.7600,106.0300,101.5611,105.8300,14402432
2022-05-20,104.4900,104.8000,100.0500,102.4200,15650431
2022-05-19,103.4300,105.3000,102.9600,103.1400,11284951
2022-05-18,107.3800,107.6600,103.8800,104.3000,11793977
2022-05-17,107.7300,108.7900,106.3000,108.6400,11847643
2022-05-16,107.4600,107.6200,104.8500,105.1800,11993642
2022-05-13,105.3600,107.6900,105.3100,107.3300,16782625
2022-05-12,102.9000,105.0000,99.4700,104.3100,36298829
2022-05-11,107.9000,110.0700,104.7900,105.2100,26933332
2022-05-10,109.8350,110.7000,106.1447,107.6800,15657721
2022-05-09,108.1100,110.7400,106.4800,106.9800,17941596
2022-05-06,111.7700,112.0900,108.3000,110.2900,12525166
2022-05-05,114.7400,115.2700,111.4800,112.6100,12720190
2022-05-04,113.3700,116.4400,111.8300,116.1900,11387929
2022-05-03,114.0500,114.8300,112.6900,113.5500,11149544
2022-05-02,111.7100,113.6601,111.0100,113.5000,14300708
2022-04-29,115.2000,115.9899,111.3600,111.6300,16907020
2022-04-28,115.2200,116.0000,112.6900,115.2900,23192139
2022-04-27,115.4300,116.9000,113.3900,115.2100,15553005
2022-04-26,119.1500,119.1500,115.6400,115.7700,15836612
2022-04-25,117.6600,120.3300,116.7500,119.9500,16490965
2022-04-22,120.0100,121.8900,118.1500,118.2700,19472838
2022-04-21,125.5400,126.4500,121.2800,121.6600,18688636
2022-04-20,126.0500,127.3500,124.1104,124.5700,36181410
2022-04-19,128.0900,133.1900,127.7900,131.9000,12767220
2022-04-18,130.0700,130.2200,126.8200,127.7700,10571011
2022-04-14,132.8100,133.5900,130.3500,130.4700,7283466
2022-04-13,131.0500,132.8900,130.7500,132.3500,7694467
2022-04-12,131.8100,133.2100,130.1528,130.8400,7885640
2022-04-11,130.0400,132.4300,130.0400,130.6500,9915280
2022-04-08,132.0000,133.1200,130.6300,131.8700,6701966
2022-04-07,133.0100,133.2100,130.0200,131.8700,9858728
2022-04-06,133.7500,133.9300,130.8100,132.5700,11679732
2022-04-05,137.7400,139.2000,135.1300,135.6200,8570632
2022-04-04,136.9700,139.2610,136.8900,138.5800,8182004
2022-04-01,137.3400,138.1000,135.5300,137.0000,10341044
2022-03-31,140.1400,140.8800,137.1100,137.1600,12306461
2022-03-30,141.3100,143.2675,140.0800,140.9600,7922426
2022-03-29,140.9600,144.4600,140.9600,142.3800,11280683
2022-03-28,138.8800,139.6274,136.2816,138.7200,8456087
2022-03-25,139.2800,140.3800,138.1200,139.1400,5865018
2022-03-24,138.5800,139.2699,137.4100,138.9600,5858789
2022-03-23,139.0700,139.7600,137.5400,137.6400,8761269
2022-03-22,139.0600,142.1900,138.9000,140.1100,8255320
2022-03-21,138.9000,139.3000,136.8800,138.6200,8902219
2022-03-18,139.5500,140.7250,138.3000,140.3000,11006750
2022-03-17,137.4400,139.4700,136.5600,139.4700,6816024
2022-03-16,135.6500,138.9800,134.9400,138.1400,10638735
2022-03-15,129.7400,134.5600,129.5100,134.2000,9834809
2022-03-14,130.9800,133.0700,128.3800,129.0300,9971526
2022-03-11,135.0800,136.1600,131.5700,131.7500,7058388
2022-03-10,132.3600,134.2000,131.6200,133.6400,8447238
2022-03-09,135.4900,135.5000,133.3600,133.6500,14673081
2022-03-08,133.0200,135.4850,129.2900,131.7500,16552011
2022-03-07,140.2800,140.8900,133.4400,133.5000,14549670
2022-03-04,144.0100,144.2600,139.5500,140.7200,12925361
2022-03-03,147.3100,148.6500,144.4500,145.5700,8048440
2022-03-02,146.3100,148.4650,145.9200,147.3400,7851027
2022-03-01,147.8600,148.1460,143.7790,145.7000,8943991
2022-02-28,147.8300,149.4800,146.4600,148.4600,10834719
2022-02-25,149.5600,150.2800,147.2200,149.5300,10149515
2022-02-24,140.0000,149.5700,140.0000,149.4000,12475485
2022-02-23,149.5000,149.7400,145.5000,145.8700,9300697
2022-02-22,150.1900,150.7900,147.6100,148.0900,11623499
2022-02-18,152.9100,153.6755,150.0500,151.3600,10785503
2022-02-17,154.6900,155.3612,152.6100,152.9500,8110299
2022-02-16,154.9800,156.7300,153.7500,156.3500,10656352
2022-02-15,153.5400,154.8500,152.5100,154.7200,12730923
2022-02-14,149.3700,153.7300,149.2100,150.8500,14694683
2022-02-11,153.5400,154.6900,148.5600,149.4700,17975207
2022-02-10,156.0200,157.5000,151.1100,152.1600,42500322
2022-02-09,144.3700,147.3550,143.2500,147.2300,22877397
2022-02-08,141.7900,142.8879,140.7400,142.4800,9231697
2022-02-07,143.3900,144.0900,141.6100,142.5100,10937517
2022-02-04,140.0400,143.1900,139.5300,142.0200,8061075
2022-02-03,140.0000,142.0400,139.2500,140.0300,9820585
2022-02-02,144.1900,144.5900,141.3800,142.6200,9529884
2022-02-01,143.0200,144.6900,142.2500,144.4900,8573340
2022-01-31,138.8600,143.1500,138.4700,142.9700,10185499
2022-01-28,135.2100,138.6900,133.5600,138.6300,10011666
2022-01-27,135.0700,137.9100,134.0200,135.4200,11913900
2022-01-26,137.7070,138.2000,132.2600,133.6000,14569916
2022-01-25,135.2900,137.7500,132.3800,136.5100,14694413
2022-01-24,134.8200,137.6800,129.2600,137.4600,31523846
2022-01-21,141.2300,141.8700,136.6319,137.3800,34491847
2022-01-20,150.9050,152.6600,147.1500,147.6200,11760374
2022-01-19,150.8400,152.8600,149.9550,150.1100,10098063
2022-01-18,151.1100,153.1300,149.8300,152.2700,10020466
2022-01-14,152.3500,152.6200,148.4150,151.9400,16831957
2022-01-13,157.7000,158.5300,155.1700,155.4400,9680583
2022-01-12,158.5000,158.9900,156.3300,157.8000,6995649
2022-01-11,156.6200,158.2200,155.9455,157.8900,8001932
2022-01-10,157.9800,158.2700,154.6500,156.6000,8672855
2022-01-07,156.9000,159.3000,156.2900,157.8300,9554622
2022-01-06,156.2400,157.7700,153.6791,156.9000,11095326
2022-01-05,156.5200,159.3800,155.1000,155.1900,12272097
2022-01-04,158.5900,160.3200,155.5500,155.7300,16582041
2022-01-03,155.8300,157.5600,155.3600,156.7600,10228257
2021-12-31,155.8700,156.5700,154.7400,154.8900,6189861
2021-12-30,155.7100,157.0700,155.5150,155.9300,7228438
2021-12-29,154.5600,155.9200,154.1800,154.8700,8737004
2021-12-28,152.6200,156.5000,152.4100,155.2000,12198679
2021-12-27,152.8800,154.0200,151.4000,152.8000,7765470
2021-12-23,152.3200,154.1899,151.9300,153.6300,6572351
2021-12-22,150.4200,152.2000,149.8700,151.8800,7820439
2021-12-21,147.5600,151.4250,147.3900,151.0500,10781406
2021-12-20,146.9800,147.7300,145.0800,146.4700,11201921
2021-12-17,148.5100,149.8400,146.5700,148.7600,13878798
2021-12-16,151.3500,152.0600,148.5800,148.7500,11145624
2021-12-15,148.7600,150.9200,147.3500,150.4000,12231479
2021-12-14,149.2600,151.6200,148.5200,149.1000,10872028
2021-12-13,152.1200,152.5000,149.2900,150.4300,10195818
2021-12-10,153.5800,154.6600,151.4500,152.7100,10247891
2021-12-09,152.2700,154.2900,151.7000,152.9400,11862333
2021-12-08,150.9100,153.6550,150.5600,153.3400,12886261
2021-12-07,151.8400,152.7600,149.7200,150.8100,14661067
2021-12-06,147.2800,150.7399,146.6700,150.3700,14333932
2021-12-03,147.8100,148.3150,144.3200,146.2200,14975619
2021-12-02,142.8400,147.6500,142.7700,147.2000,18177709
2021-12-01,146.7000,148.3700,142.0400,142.1500,16503227
2021-11-30,146.7200,147.2800,143.1100,144.9000,26011109
2021-11-29,148.8100,149.3000,144.2500,147.8100,21231323
2021-11-26,146.8000,148.8500,145.8500,148.1100,12027675
2021-11-24,150.6900,151.4100,148.8000,151.3400,14123739
2021-11-23,153.8400,154.2500,150.1900,151.0300,17382893
2021-11-22,153.2250,155.8232,152.5700,154.1600,12790408
2021-11-19,155.0200,155.2100,152.7700,154.0000,16776492
2021-11-18,157.0900,157.3000,153.7100,155.5800,14487740
2021-11-17,158.7300,158.8900,156.7500,157.3300,14695528
2021-11-16,159.0600,160.2400,158.5500,158.8300,15516161
2021-11-15,160.0900,160.7200,157.6600,158.4300,21285347
2021-11-12,163.5200,163.6100,158.9300,159.6300,25453485
2021-11-11,162.8900,163.9600,158.3300,162.1100,62366499
2021-11-10,174.6900,176.8700,173.8700,174.4500,11045826
2021-11-09,176.9500,177.1198,173.2100,175.1100,7177368
2021-11-08,178.6900,179.2500,176.1018,176.8700,10584586
2021-11-05,173.5000,176.9900,172.3300,175.6300,16859184
2021-11-04,170.0300,170.4200,168.6700,170.2800,7505507
2021-11-03,169.7000,170.1900,168.3700,170.0800,6829310
2021-11-02,170.0300,170.8500,168.9800,169.8300,6394900
2021-11-01,169.2100,171.2500,169.0900,170.1900,8036472
2021-10-29,169.0200,170.4599,168.1500,169.0700,7598849
2021-10-28,169.4800,170.3500,168.6000,169.6800,7884519
2021-10-27,171.7700,172.0400,169.4300,169.5500,7054716
2021-10-26,172.9500,173.1150,170.7100,172.0400,5850210
2021-10-25,169.9000,172.5700,169.0250,172.0100,9798688
2021-10-22,170.5700,170.8000,168.6000,169.4200,7854323
2021-10-21,170.2000,172.5000,170.1000,171.3400,7508956
2021-10-20,170.9700,171.0200,169.8800,170.5500,9737626
2021-10-19,171.4400,171.5800,170.1800,171.1800,9669482
2021-10-18,172.3600,173.3400,169.8000,171.1400,20494788
2021-10-15,175.6900,178.8900,174.1000,176.4600,13943894
2021-10-14,174.0700,176.0200,174.0000,174.4100,7453306
2021-10-13,173.6300,173.7000,170.9400,172.9600,8918152
2021-10-12,173.6200,174.4900,172.5450,173.1300,5188380
2021-10-11,176.0200,176.5200,173.4800,173.5200,8046270
2021-10-08,177.9300,178.6000,176.4029,176.7400,4132182
2021-10-07,177.7000,179.6300,177.3300,177.7100,7779997
2021-10-06,173.0000,175.7100,171.5501,175.4800,6005169
2021-10-05,173.8300,176.2400,173.6100,174.6100,6798224
2021-10-04,175.5600,175.9600,172.6650,173.4600,7200589
2021-10-01,172.2800,177.3200,171.9700,176.0100,12165022
2021-09-30,173.1000,173.6800,169.1000,169.1700,13977983
2021-09-29,174.2500,174.9600,172.5900,172.6800,6240771
2021-09-28,177.7500,178.0000,173.8600,174.5200,9133118
2021-09-27,176.6300,179.4502,175.9600,178.2600,7754953
2021-09-24,175.3000,176.7000,175.0772,176.0000,5712778
2021-09-23,174.9400,177.1900,174.3700,176.2500,8052869
2021-09-22,172.9400,175.3410,171.6600,173.6500,14214525
2021-09-21,180.3200,182.2300,169.0300,171.1700,23216027
2021-09-20,179.7400,180.8800,176.5500,178.6100,8056648
2021-09-17,182.9100,185.9000,182.7300,183.4700,10039204
2021-09-16,183.9700,184.6400,182.1200,183.3400,5678224
2021-09-15,182.0600,184.6600,181.1030,184.4100,5933400
2021-09-14,184.9600,185.1300,182.1500,182.4000,6185890
2021-09-13,185.1150,185.8000,183.5000,184.9800,6818241
2021-09-10,186.3600,187.1000,184.0100,184.1200,5572248
2021-09-09,185.1500,187.5799,184.5700,185.9100,7190666
2021-09-08,184.3400,187.4600,183.9200,185.1500,8633959
2021-09-07,181.0200,185.5500,180.0500,184.3400,10704995
2021-09-03,181.8200,181.8200,179.1300,181.0000,6848827
2021-09-02,184.1600,185.3000,181.5500,181.8600,6497070
2021-09-01,181.9600,184.2100,181.7800,183.4800,7302824
2021-08-31,179.2500,182.9800,178.5300,181.3000,8620017
2021-08-30,180.5000,181.3900,178.8700,179.9800,6421287
2021-08-27,176.2800,180.5400,176.2800,180.1400,8696960
2021-08-26,178.3400,178.9400,176.3400,176.5600,4563000
2021-08-25,178.1600,178.5900,176.8800,178.3100,4842077
2021-08-24,177.9200,180.0800,177.7600,178.4700,5886947
2021-08-23,177.0800,178.3100,175.9101,177.6600,7395878
2021-08-20,173.0000,175.2100,172.6500,175.1200,6239617
2021-08-19,174.0000,174.6800,172.5600,173.2500,8478606
2021-08-18,175.9000,176.7925,174.5000,174.7400,7063511
2021-08-17,177.1500,178.4500,174.9232,175.8300,8534526
2021-08-16,180.5050,180.5900,176.5100,179.0900,8755051
2021-08-13,186.2900,187.5799,180.8800,181.0800,32257485
2021-08-12,178.0900,179.7200,176.4500,179.2900,11266420
2021-08-11,177.3600,178.4900,176.5100,178.0900,5359894
2021-08-10,176.2500,177.4000,175.5800,177.0700,5184959
2021-08-09,177.0000,177.3100,175.0620,176.7200,5338969
2021-08-06,177.4300,178.8100,176.6300,177.1300,5505241
2021-08-05,172.4900,177.1200,172.4900,176.7100,8864174
2021-08-04,172.5000,173.2500,171.3400,172.5800,5665827
2021-08-03,176.0200,176.1300,170.9200,172.9900,9931347
2021-08-02,177.2200,178.8200,175.3100,175.5500,5847175
2021-07-30,177.5300,179.2000,175.1400,176.0200,6813443
2021-07-29,179.8100,181.4200,178.2700,178.3500,6049086
2021-07-28,179.6900,180.3500,177.5500,179.1000,5926934
2021-07-27,178.2500,179.5600,176.5650,179.5000,6684123
2021-07-26,175.6200,178.7800,175.3400,178.7400,5641039
2021-07-23,175.6600,176.5000,174.0300,176.1400,5126271
2021-07-22,176.7000,176.7200,173.9000,175.1300,5713745
2021-07-21,176.5000,177.9000,175.3200,176.8900,6302229
2021-07-20,173.7000,177.5100,172.8700,176.7500,8372402
2021-07-19,175.7100,176.4799,172.1600,172.9500,14651780
2021-07-16,184.9400,185.2900,178.9200,179.3100,8348797
2021-07-15,183.4500,185.4200,183.0500,184.1500,7866968
2021-07-14,185.2000,186.2900,182.0800,183.4200,8787307
2021-07-13,184.0900,185.6700,181.8401,183.6500,12534554
2021-07-12,177.7100,184.9900,177.3700,184.3800,21835513
2021-07-09,174.7000,177.5180,173.9300,177.0400,7873266
2021-07-08,170.1800,173.7500,169.8100,172.8000,6960105
2021-07-07,172.8600,174.3200,171.9900,172.8200,6757282
2021-07-06,176.7600,177.0000,172.2200,173.6900,11557861
2021-07-02,177.8600,178.3600,174.6200,177.1100,11102745
2021-07-01,175.3500,177.6000,174.6000,177.2600,5887078
2021-06-30,173.8900,175.9800,173.3400,175.7700,7481883
2021-06-29,176.6400,177.0200,173.8000,173.9300,13498290
2021-06-28,178.5000,178.6600,174.9900,176.5700,9881440
2021-06-25,178.8300,179.0900,177.4850,178.3500,7431816
2021-06-24,176.1300,178.2400,175.7800,177.9300,7549422
2021-06-23,173.6200,175.4500,172.9400,175.3300,9174184
2021-06-22,174.3700,174.7000,172.3500,173.5000,8097070
2021-06-21,172.1300,174.2600,171.3124,173.9700,9196930
2021-06-18,173.1400,173.8600,172.1150,172.4200,12357540
2021-06-17,174.5900,176.2600,173.8400,174.6500,8905994
2021-06-16,176.0100,176.2600,173.5500,174.6600,8277592
2021-06-15,178.1800,178.7000,175.6233,175.8600,7894959
2021-06-14,177.6500,178.8700,176.9000,178.1800,10169974
2021-06-11,177.4500,178.4900,176.8100,177.3800,5476308
