Date,Open,High,Low,Close,Volume,RSI,SMA10,SMA20,SMA50,SMA200
2013-04-24,157.83,158.3,157.54,157.88,96580174,56.9081,156.708,156.53449999999998,154.78560000000002,145.71455
2013-04-25,158.34,159.27,158.1,158.52,130849307,58.7497,156.64100000000002,156.651,154.91559999999998,145.8297
2013-04-26,158.33,158.6,157.73,158.24,95891293,57.5901,156.585,156.7295,155.0374,145.9443
2013-04-29,158.67,159.65,158.42,159.3,88476104,60.7486,157.003,156.892,155.1776,146.0701
2013-04-30,159.27,159.72,158.61,159.68,115868414,61.8457,157.23000000000002,157.035,155.329,146.1977
2013-05-01,159.33,159.41,158.1,158.28,138772621,55.6721,157.547,157.1875,155.4296,146.32155
2013-05-02,158.68,159.89,158.53,159.75,96336318,60.1682,158.108,157.382,155.5978,146.44155
2013-05-03,161.14,161.88,159.78,161.37,143979238,64.4478,158.697,157.6925,155.8168,146.57125
2013-05-06,161.49,162.01,161.42,161.78,66750706,65.4593,159.25799999999998,157.97099999999998,156.0146,146.69835
2013-05-07,162.13,162.65,161.67,162.6,89948203,67.4536,159.74,158.2635,156.2866,146.8245
2013-05-08,162.42,163.39,162.33,163.34,97023107,69.1829,160.286,158.497,156.553,146.95255
2013-05-09,163.27,163.7,162.47,162.88,106566417,66.8067,160.722,158.6815,156.7724,147.08460000000002
2013-05-10,162.99,163.55,162.51,163.41,103075824,68.1635,161.23899999999998,158.91199999999998,157.0084,147.2262
2013-05-13,163.2,163.81,162.82,163.54,81688029,68.5036,161.66299999999998,159.333,157.237,147.37425
2013-05-14,163.67,165.35,163.67,165.23,118798711,72.6011,162.218,159.724,157.4832,147.53060000000002
2013-05-15,164.96,166.45,164.91,166.12,120608462,74.4838,163.002,160.27450000000002,157.71980000000002,147.68035
2013-05-16,165.78,166.36,165.09,165.34,109779806,69.9475,163.56099999999998,160.8345,157.9366,147.81365
2013-05-17,165.95,167.04,165.73,166.94,129718215,73.5113,164.118,161.4075,158.1798,147.95495
2013-05-20,166.78,167.58,166.61,166.93,85006385,73.4527,164.633,161.9455,158.4096,148.10105
2013-05-21,167.08,167.8,166.5,167.17,95701008,73.9888,165.08999999999997,162.415,158.6324,148.24895
2013-05-22,167.34,169.07,165.17,165.93,243639217,66.5142,165.349,162.81750000000002,158.8374,148.3954
2013-05-23,164.16,165.91,163.94,165.45,210803037,63.8262,165.606,163.164,159.0284,148.5259
2013-05-24,164.47,165.38,163.98,165.31,151527477,63.0262,165.796,163.51749999999998,159.2,148.65435
2013-05-28,167.04,167.78,165.81,166.3,143410276,66.248,166.072,163.8675,159.4094,148.78425
2013-05-29,165.42,165.8,164.34,165.22,160214092,60.0959,166.071,164.1445,159.6144,148.9079
2013-05-30,165.35,166.59,165.22,165.83,106551037,62.2294,166.042,164.522,159.83880000000002,149.034
2013-05-31,165.37,166.31,163.13,163.45,176380148,50.814,165.853,164.707,159.994,149.14705
2013-06-03,163.83,164.46,162.66,164.35,167962719,54.233,165.594,164.856,160.19379999999998,149.26495
2013-06-04,164.44,165.1,162.73,163.56,157537197,50.8891,165.257,164.945,160.353,149.37879999999998
2013-06-05,163.09,163.42,161.13,161.27,211235847,42.6751,164.667,164.87849999999997,160.4794,149.4804
2013-06-06,161.2,162.74,160.25,162.73,200064681,48.3942,164.347,164.848,160.6102,149.5841
2013-06-07,163.85,164.95,163.14,164.8,185761019,55.2162,164.28199999999998,164.94400000000002,160.7824,149.69719999999998
2013-06-10,165.31,165.4,164.37,164.8,102542965,55.2162,164.231,165.0135,160.945,149.81025000000002
2013-06-11,163.3,164.54,162.74,163.1,159379607,49.0414,163.911,164.99150000000003,161.086,149.91694999999999
2013-06-12,164.22,164.39,161.6,161.75,176962186,44.7607,163.56400000000002,164.81750000000002,161.1846,150.0166
2013-06-13,161.66,164.5,161.3,164.21,163201480,52.8391,163.402,164.722,161.3642,150.13434999999998
2013-06-14,164.03,164.67,162.91,163.18,141018099,49.5703,163.375,164.614,161.5106,150.2427
2013-06-17,164.29,165.22,163.22,164.44,136114269,53.3705,163.384,164.489,161.69619999999998,150.3572
2013-06-18,164.53,165.99,164.52,165.74,114592356,56.9732,163.602,164.4295,161.8868,150.47889999999998
2013-06-19,165.6,165.89,163.38,163.45,205916944,49.6902,163.82,164.2435,162.0208,150.5886
2013-06-20,161.86,163.47,158.98,159.4,320785551,39.961,163.487,163.917,162.0354,150.68314999999998
2013-06-21,159.64,159.76,157.47,159.07,271424782,41.5113,162.91400000000002,163.598,162.033,150.77270000000001
2013-06-24,157.41,158.43,155.73,157.06,221849792,37.3852,162.14000000000001,163.1855,161.9982,150.85285
2013-06-25,158.48,160.1,157.42,158.57,161987972,42.0457,161.68699999999998,162.799,162.06719999999999,150.94115
2013-06-26,159.87,160.5,159.25,160.14,134713304,46.504,161.526,162.54500000000002,162.1218,151.023
2013-06-27,161.1,161.82,160.95,161.08,129359801,49.0322,161.213,162.30749999999998,162.24120000000002,151.10675
2013-06-28,160.63,161.4,159.86,160.42,160158020,47.3405,160.937,162.156,162.3668,151.19129999999998
2013-07-01,161.26,162.48,161.08,161.36,131657906,49.9871,160.629,162.00650000000002,162.4844,151.27855
2013-07-02,161.12,162.3,160.5,161.21,144734577,49.559,160.176,161.889,162.58520000000001,151.36265
2013-07-03,160.48,161.77,160.22,161.28,75216341,49.7752,159.959,161.8895,162.65519999999998,151.4361
2013-07-05,162.47,163.08,161.3,163.02,122350267,54.9434,160.321,161.904,162.75799999999998,151.515
2013-07-08,163.86,164.39,163.08,163.95,106842928,57.4629,160.809,161.8615,162.8666,151.60105000000001
2013-07-09,164.98,165.33,164.27,165.13,119211370,60.4823,161.616,161.87800000000001,163.0044,151.69359999999998
2013-07-10,164.97,165.75,164.63,165.19,120332699,60.6353,162.278,161.9825,163.1222,151.78605000000002
2013-07-11,167.11,167.61,165.18,167.44,135466463,65.9583,163.00799999999998,162.267,163.2774,151.8897
2013-07-12,167.39,167.93,167.13,167.51,102638074,66.1118,163.651,162.432,163.46200000000002,151.9979
2013-07-15,167.97,168.39,167.68,168.15,69387788,67.5527,164.424,162.6805,163.63,152.1104
2013-07-16,168.26,168.36,167.07,167.52,88590595,64.6391,165.04000000000002,162.8345,163.75300000000001,152.2275
2013-07-17,168.16,168.48,167.73,167.95,91766311,65.7257,165.714,162.945,163.8764,152.3508
2013-07-18,168.31,169.27,168.2,168.87,103461245,67.9919,166.473,163.21599999999998,164.0018,152.47195
2013-07-19,168.52,169.23,168.31,169.17,103709128,68.7183,167.08800000000002,163.7045,164.1184,152.59794999999997
2013-07-22,169.41,169.74,169.01,169.5,79307249,69.5372,167.643,164.226,164.25079999999997,152.72369999999998
2013-07-23,169.8,169.83,169.05,169.14,80765520,67.4624,168.04399999999998,164.82999999999998,164.36540000000002,152.8469
2013-07-24,169.79,169.86,168.18,168.52,112811714,63.9248,168.377,165.3275,164.465,152.96405
2013-07-25,168.22,169.08,167.94,168.93,111066858,65.2235,168.526,165.767,164.53900000000002,153.07805
2013-07-26,168.22,169.16,167.52,169.11,107750433,65.8055,168.686,166.16850000000002,164.5988,153.19289999999998
2013-07-29,168.68,169.06,168.11,168.59,79712464,62.5489,168.73,166.577,164.6638,153.30765
2013-07-30,169.1,169.28,168.19,168.59,85124833,62.5489,168.837,166.9385,164.6968,153.4296
2013-07-31,168.94,169.85,168.49,168.71,142329200,63.0384,168.91299999999998,167.3135,164.73239999999998,153.55675
2013-08-01,169.99,170.81,169.9,170.66,110213653,69.9196,169.092,167.7825,164.8022,153.69324999999998
2013-08-02,170.28,170.97,170.05,170.95,91009697,70.7905,169.27,168.17900000000003,164.9026,153.83355
2013-08-05,170.57,170.96,170.35,170.7,53868607,68.9375,169.39,168.5165,165.00760000000002,153.96665
2013-08-06,170.37,170.74,169.35,169.73,87403388,62.1408,169.449,168.7465,165.09599999999998,154.0876
2013-08-07,169.19,169.43,168.55,169.18,84663314,58.6121,169.51500000000001,168.946,165.1536,154.2025
2013-08-08,169.98,170.18,168.93,169.8,101940958,61.2812,169.602,169.06400000000002,165.2452,154.3224
2013-08-09,169.58,170.1,168.72,169.31,91824151,58.0926,169.62199999999999,169.154,165.3148,154.452
2013-08-12,168.46,169.31,168.38,169.11,68477641,56.7936,169.674,169.202,165.428,154.5805
2013-08-13,169.41,169.9,168.41,169.61,80689816,59.247,169.776,169.3065,165.5332,154.72145
2013-08-14,169.53,169.8,168.7,168.74,79609123,53.5493,169.779,169.346,165.6368,154.86005
2013-08-15,167.41,167.43,166.09,166.38,152647543,41.8048,169.351,169.22150000000002,165.739,154.9848
2013-08-16,166.06,166.63,165.5,165.83,130636116,39.6237,168.839,169.05450000000002,165.801,155.1072
2013-08-19,165.64,166.21,164.76,164.77,96330805,35.7522,168.246,168.818,165.8004,155.2243
2013-08-20,165.04,166.2,164.86,165.58,89235551,40.5336,167.83100000000002,168.64000000000001,165.81600000000003,155.33805
2013-08-21,165.12,166.03,164.19,164.56,159343176,36.8178,167.369,168.442,165.8452,155.45305
2013-08-22,164.9,166.3,164.89,166.06,101381277,44.8279,166.995,168.2985,165.9314,155.5741
2013-08-23,166.55,166.83,165.77,166.62,90872824,47.5037,166.726,168.174,165.9796,155.6924
2013-08-26,166.79,167.3,165.89,166.0,89492894,44.9069,166.41500000000002,168.04450000000003,166.03599999999997,155.8238
2013-08-27,164.36,166.0,163.21,163.33,158359408,35.8247,165.78699999999998,167.7815,166.0138,155.95024999999998
2013-08-28,163.26,164.49,163.05,163.91,107750295,38.7238,165.30400000000003,167.54149999999998,165.9772,156.079
2013-08-29,163.55,165.04,163.4,164.17,119032950,40.0317,165.083,167.217,165.9916,156.2085
2013-08-30,164.51,164.53,163.17,163.65,134740736,38.2723,164.865,166.852,166.07659999999998,156.33780000000002
2013-09-03,165.23,165.58,163.7,164.39,142331733,42.1676,164.82700000000003,166.5365,166.183,156.4801
2013-09-04,164.43,166.03,164.13,165.75,97219175,48.5888,164.844,166.3375,166.3568,156.63035
2013-09-05,165.85,166.4,165.73,165.96,63023864,49.5208,164.984,166.1765,166.50459999999998,156.7783
2013-09-06,166.51,166.98,164.48,166.04,159700226,49.8934,164.98200000000003,165.9885,166.62259999999998,156.91285
2013-09-09,166.45,167.73,166.45,167.63,87408601,56.7306,165.083,165.9045,166.7536,157.05505000000002
2013-09-10,168.64,168.9,168.26,168.87,105300853,61.1794,165.37,165.89249999999998,166.9226,157.20215
2013-09-11,168.64,169.4,168.35,169.4,94296092,62.9337,165.977,165.882,167.0834,157.3424
2013-09-12,169.34,169.56,168.72,168.95,83134871,60.4365,166.481,165.89249999999998,167.2382,157.4819
2013-09-13,169.13,169.46,168.74,169.33,72700859,61.8144,166.99699999999999,166.04,167.3992,157.6269
2013-09-16,171.16,171.24,170.04,170.31,126115232,65.1822,167.663,166.264,167.545,157.77115
2013-09-17,170.46,171.11,170.46,171.07,82269719,67.5709,168.331,166.579,167.68739999999997,157.9159
2013-09-18,171.01,173.52,170.58,173.05,203079713,72.8054,169.06099999999998,166.95250000000001,167.84580000000003,158.0704
2013-09-19,173.52,173.6,172.59,172.76,146510429,70.9978,169.741,167.3625,167.99719999999996,158.22695
2013-09-20,172.33,172.33,170.58,170.72,132555427,63.9143,170.209,167.59550000000002,168.06280000000004,158.3743
2013-09-23,170.49,170.65,169.39,169.93,104534720,59.6794,170.43900000000002,167.761,168.11120000000003,158.51645
2013-09-24,169.9,170.53,169.21,169.53,101097962,57.5984,170.505,167.9375,168.13879999999997,158.6542
2013-09-25,169.64,169.98,168.89,169.04,117195118,55.0654,170.469,168.223,168.16920000000002,158.78735
2013-09-26,169.32,170.17,169.05,169.69,77036992,57.7215,170.543,168.512,168.204,158.92345
2013-09-27,168.84,169.14,168.47,168.91,98644882,53.6251,170.501,168.749,168.20480000000003,159.0508
2013-09-30,167.48,168.54,167.15,168.01,143620138,49.2793,170.271,168.96699999999998,168.1816,159.1733
2013-10-01,168.14,169.5,167.97,169.34,126997489,55.0735,170.098,169.2145,168.1784,159.30685
2013-10-02,168.35,169.34,167.83,169.18,112859880,54.2703,169.711,169.38600000000002,168.17919999999998,159.44225
2013-10-03,168.79,168.94,166.84,167.62,176563533,47.0633,169.197,169.469,168.16120000000004,159.5615
2013-10-04,167.75,169.06,167.53,168.89,96853649,52.5839,169.01399999999998,169.6115,168.1604,159.6791
2013-10-07,167.42,168.45,167.25,167.43,96070316,46.5711,168.76399999999998,169.6015,168.1268,159.7948
2013-10-08,167.4,167.62,165.36,165.48,178558678,39.9933,168.35899999999998,169.432,168.06459999999998,159.8966
2013-10-09,165.8,166.2,164.53,165.6,168271554,40.5498,168.01500000000001,169.24200000000002,168.0048,160.01065
2013-10-10,167.29,169.26,167.23,169.17,194021164,54.1672,167.963,169.253,168.014,160.14475000000002
2013-10-11,168.91,170.32,168.77,170.26,104967037,57.3773,168.098,169.29950000000002,168.00600000000003,160.28730000000002
2013-10-14,169.21,171.08,169.08,170.94,111901876,59.2929,168.39100000000002,169.331,168.00580000000002,160.4342
2013-10-15,170.51,171.15,169.47,169.7,153958055,54.4843,168.427,169.2625,167.98579999999998,160.58255
2013-10-16,170.72,172.16,170.64,172.07,161058684,60.9952,168.716,169.2135,168.03259999999997,160.73085
2013-10-17,171.37,173.32,171.34,173.22,129004482,63.7081,169.276,169.2365,168.1134,160.86665000000002
2013-10-18,173.86,174.51,173.51,174.39,138269996,66.2778,169.82599999999996,169.42,168.2052,161.00995
2013-10-21,174.45,174.75,174.01,174.4,104054017,66.2998,170.523,169.6435,168.30700000000002,161.1501
2013-10-22,174.91,175.93,174.43,175.41,126536379,68.5293,171.516,169.9375,168.433,161.2973
2013-10-23,174.81,174.89,173.96,174.57,105370556,64.6958,172.413,170.214,168.5322,161.4424
2013-10-24,174.92,175.37,174.51,175.15,70144619,66.1057,173.011,170.487,168.6604,161.58855
2013-10-25,175.51,176.0,175.17,175.95,93571048,68.0037,173.57999999999998,170.839,168.8518,161.7329
2013-10-28,175.89,176.47,175.7,176.23,84672528,68.6651,174.10899999999998,171.25,169.0598,161.8787
2013-10-29,176.63,177.24,176.38,177.17,87248072,70.844,174.856,171.6415,169.3078,162.0297
2013-10-30,177.38,177.51,175.66,176.29,139662588,66.2028,175.278,171.99699999999999,169.52200000000002,162.1758
2013-10-31,176.15,176.89,175.53,175.79,133367094,63.6513,175.535,172.4055,169.7466,162.3195
2013-11-01,176.02,176.61,175.22,176.21,142775416,64.8759,175.717,172.7715,169.9496,162.46055
2013-11-04,176.69,176.9,175.98,176.83,85486867,66.6615,175.95999999999998,173.2415,170.15380000000002,162.60305
2013-11-05,176.14,176.75,175.57,176.27,85601525,63.5205,176.046,173.781,170.35920000000002,162.73875
2013-11-06,177.03,177.5,176.54,177.17,87129195,66.2711,176.30599999999998,174.35949999999997,170.63600000000002,162.87775
2013-11-07,177.5,177.64,174.76,174.93,156202030,55.1292,176.28400000000002,174.6475,170.85640000000004,163.00535
2013-11-08,174.87,177.31,174.85,177.29,136681130,62.3175,176.418,174.999,171.11880000000002,163.14055
2013-11-11,177.12,177.53,176.91,177.32,66300304,62.3999,176.527,175.31799999999998,171.39219999999997,163.2768
2013-11-12,176.94,177.36,176.37,176.96,83808745,60.6838,176.506,175.68099999999998,171.6436,163.4083
2013-11-13,176.09,178.43,176.09,178.38,103057956,64.7964,176.71499999999997,175.9965,171.8962,163.54985
2013-11-14,178.54,179.42,178.25,179.27,103190954,67.118,177.06300000000002,176.299,172.16240000000002,163.6977
2013-11-15,179.56,180.12,179.33,180.05,102818190,69.0448,177.447,176.58200000000002,172.44259999999997,163.84175
2013-11-18,180.35,180.5,179.02,179.42,104796009,65.6964,177.706,176.833,172.6784,163.99115
2013-11-19,179.33,179.87,178.72,179.03,93891416,63.6389,177.98200000000003,177.014,172.8816,164.13105
2013-11-20,179.39,179.93,177.98,178.47,124908601,60.6993,178.112,177.209,173.063,164.26760000000002
2013-11-21,178.97,180.05,178.86,179.91,92841271,65.1563,178.60999999999999,177.447,173.2822,164.41235
2013-11-22,179.98,180.83,179.77,180.81,81295887,67.6274,178.962,177.69,173.5118,164.55740000000003
2013-11-25,181.13,181.17,180.37,180.63,79485709,66.61,179.293,177.91000000000003,173.7182,164.7017
2013-11-26,180.72,181.22,180.41,180.68,86993560,66.7596,179.66500000000002,178.0855,173.9104,164.845
2013-11-27,180.87,181.24,180.65,181.12,58800056,68.1135,179.93900000000002,178.327,174.07179999999997,164.98985000000002
2013-11-29,181.32,181.75,180.8,181.0,55870903,67.3083,180.112,178.5875,174.2366,165.1334
2013-12-02,181.09,181.43,180.25,180.53,99725781,64.1114,180.16,178.8035,174.4328,165.2755
2013-12-03,179.94,180.39,179.17,179.75,116563302,59.0951,180.193,178.9495,174.62919999999997,165.408
2013-12-04,179.1,180.48,178.35,179.73,123032637,58.9677,180.263,179.1225,174.8332,165.54995000000002
2013-12-05,179.41,179.74,178.77,178.94,106934067,54.0141,180.31,179.211,175.03119999999998,165.69254999999998
2013-12-06,180.67,181.11,180.15,180.94,127727518,62.5836,180.413,179.51149999999998,175.25619999999998,165.8378
2013-12-09,181.47,181.67,181.16,181.4,70123608,64.2345,180.472,179.71699999999998,175.50599999999997,165.9998
2013-12-10,180.98,181.36,180.64,180.75,80976207,60.1931,180.48399999999998,179.8885,175.76080000000002,166.15345000000002
2013-12-11,180.82,180.85,178.5,178.72,130590810,49.6803,180.28799999999998,179.97650000000002,175.9484,166.2875
2013-12-12,178.64,178.86,177.76,178.13,115564840,47.1053,179.98899999999998,179.964,176.12740000000002,166.4201
2013-12-13,178.5,178.66,177.77,178.11,107807610,47.0163,179.7,179.906,176.33719999999997,166.5501
2013-12-16,178.95,179.81,178.9,179.22,96194790,52.3905,179.56900000000002,179.8645,176.5438,166.6816
2013-12-17,179.38,179.41,178.25,178.65,89886224,49.6078,179.459,179.82600000000002,176.7682,166.8034
2013-12-18,178.92,181.73,177.32,181.7,234906482,61.4168,179.656,179.9595,177.09260000000003,166.93939999999998
2013-12-19,181.18,181.7,180.71,181.49,136298872,60.3678,179.911,180.1105,177.4104,167.07295
2013-12-20,180.69,181.99,180.57,181.56,197086908,63.7064,179.973,180.19299999999998,177.6582,167.20355
2013-12-23,182.45,182.64,182.07,182.53,85597541,66.5262,180.086,180.279,177.9036,167.33605
2013-12-24,182.54,183.01,182.53,182.93,45368841,67.6426,180.304,180.39399999999998,178.14339999999996,167.4723
2013-12-26,183.34,183.96,183.32,183.86,63365227,70.1365,180.818,180.553,178.4266,167.61210000000003
2013-12-27,184.1,184.18,183.66,183.85,61813841,70.074,181.39000000000001,180.6895,178.6622,167.7477
2013-12-30,183.87,184.02,183.58,183.82,56857458,69.8727,181.961,180.8305,178.87419999999997,167.88765
2013-12-31,184.07,184.69,183.93,184.69,86247638,72.353,182.50799999999998,181.0385,179.0802,168.03625
2014-01-02,183.98,184.07,182.48,182.92,119636836,61.2964,182.935,181.197,179.25060000000002,168.1778
2014-01-03,183.23,183.6,182.63,182.89,81390502,61.1259,183.054,181.355,179.4002,168.31380000000001
2014-01-06,183.49,183.56,182.08,182.36,108028139,58.0537,183.14100000000002,181.526,179.556,168.4538
2014-01-07,183.09,183.79,182.95,183.48,86144169,62.3591,183.333,181.653,179.72259999999997,168.5932
2014-01-08,183.45,183.83,182.89,183.52,96582234,62.5071,183.432,181.75900000000001,179.87400000000002,168.73605
2014-01-09,184.11,184.13,182.8,183.64,90683302,62.9775,183.503,181.9035,180.0222,168.87330000000003
2014-01-10,183.95,184.22,183.01,184.14,102026318,64.9504,183.531,182.1745,180.1616,169.01305
2014-01-13,183.67,184.18,181.34,181.69,149891938,50.6946,183.315,182.3525,180.2696,169.13815000000002
2014-01-14,182.29,183.77,181.95,183.67,105016055,58.6026,183.29999999999998,182.6305,180.4272,169.27625
2014-01-15,184.1,184.94,183.71,184.66,98525721,61.8936,183.297,182.90249999999997,180.59619999999998,169.41545
2014-01-16,184.28,184.66,183.83,184.42,72290520,60.6351,183.44699999999997,183.19099999999997,180.748,169.5614
2014-01-17,184.1,184.45,183.32,183.64,107848616,56.6068,183.522,183.28799999999998,180.89539999999997,169.70030000000003
2014-01-21,184.7,184.77,183.05,184.18,88621138,58.6547,183.704,183.4225,181.0356,169.8454
2014-01-22,184.49,184.57,183.91,184.3,61270816,59.1164,183.786,183.5595,181.22299999999998,169.98585
2014-01-23,183.37,183.4,181.82,182.79,132496880,51.3456,183.713,183.5725,181.333,170.11605
2014-01-24,181.6,181.66,178.83,178.89,208677093,37.5986,183.238,183.37050000000002,181.36440000000002,170.21715
2014-01-27,179.06,179.52,177.12,178.01,180843004,35.3019,182.625,183.078,181.38539999999998,170.31125
2014-01-28,178.14,179.3,178.12,179.07,110463152,40.0521,182.363,182.839,181.3992,170.4126
2014-01-29,177.58,178.55,176.88,177.35,216597269,35.4977,181.731,182.5155,181.36079999999998,170.52375
2014-01-30,178.83,179.81,178.26,179.23,118938051,43.1122,181.188,182.2425,181.34440000000004,170.63285
2014-01-31,177.01,179.29,176.92,178.18,194677861,40.254,180.56400000000002,182.00549999999998,181.31959999999998,170.7482
2014-02-03,177.97,178.37,173.83,174.17,254837004,31.6297,179.61700000000002,181.5695,181.2224,170.84834999999998
2014-02-04,174.95,175.84,174.11,175.39,165012351,36.1143,178.738,181.22099999999998,181.16080000000002,170.9479
2014-02-05,174.78,175.56,173.71,175.17,164230470,35.66,177.825,180.8055,181.06600000000003,171.04289999999997
2014-02-06,175.58,177.48,175.22,177.48,132877526,43.6714,177.294,180.50349999999997,180.99939999999998,171.1414
2014-02-07,178.31,179.87,177.73,179.68,170787197,50.0504,177.373,180.3055,180.9804,171.2504
2014-02-10,179.7,180.07,179.21,180.01,92218729,50.9477,177.57299999999998,180.099,180.967,171.35784999999998
2014-02-11,180.16,182.44,180.04,181.98,117814009,56.0264,177.86399999999998,180.1135,180.98420000000002,171.47654999999997
2014-02-12,182.25,182.83,181.71,182.07,94717638,56.2493,178.33599999999998,180.03349999999998,181.00560000000002,171.59040000000002
2014-02-13,180.84,183.2,180.83,183.01,100542155,58.6088,178.714,179.951,181.0552,171.70705
2014-02-14,182.84,184.36,182.67,184.02,96498305,61.0401,179.298,179.93099999999998,181.1406,171.83574999999996
2014-02-18,184.18,184.49,183.65,184.24,80460878,61.5696,180.30499999999998,179.961,181.23080000000002,171.9582
2014-02-19,183.76,184.95,182.87,183.02,126524261,56.9472,181.068,179.903,181.31240000000003,172.06645
2014-02-20,183.27,184.52,182.6,184.1,104998099,59.8228,181.96099999999998,179.893,181.37559999999996,172.17805
2014-02-21,184.45,184.89,183.8,183.89,118116359,58.9977,182.602,179.948,181.4254,172.28449999999998
2014-02-24,184.28,186.15,184.2,184.91,114063868,61.7569,183.125,180.24899999999997,181.5086,172.39235
2014-02-25,185.06,185.59,184.23,184.84,117084901,61.4513,183.608,180.5905,181.63100000000003,172.50215
2014-02-26,185.11,185.6,184.33,184.85,98677144,61.4806,183.895,180.87949999999998,181.76539999999997,172.60934999999998
2014-02-27,184.58,185.87,184.37,185.82,93880780,64.3166,184.27,181.303,181.91960000000003,172.72075
2014-02-28,185.79,187.15,185.05,186.29,150842000,65.6367,184.598,181.656,182.06099999999998,172.82605
2014-03-03,184.65,185.45,183.75,184.98,167448668,59.0764,184.69400000000002,181.996,182.18759999999997,172.92034999999998
2014-03-04,186.79,187.98,186.75,187.58,167545852,66.28,185.02799999999996,182.66649999999998,182.30519999999996,173.03155000000004
2014-03-05,187.74,188.07,187.45,187.75,88376859,66.6928,185.50099999999998,183.2845,182.43039999999996,173.1356
2014-03-06,188.21,188.61,187.78,188.18,82516500,67.7678,185.909,183.935,182.56279999999998,173.24185
2014-03-07,188.96,188.96,187.43,188.26,114513432,67.9749,186.34599999999998,184.474,182.67739999999998,173.3473
2014-03-10,187.97,188.23,187.08,188.16,74939176,67.392,186.671,184.898,182.782,173.45845
2014-03-11,188.44,188.71,186.8,187.23,99009013,62.0623,186.91,185.259,182.84939999999997,173.56734999999998
2014-03-12,186.32,187.35,185.9,187.28,104824323,62.2352,187.153,185.524,182.918,173.6772
2014-03-13,187.84,187.99,184.66,185.18,155014237,51.5976,187.089,185.67950000000002,182.9452,173.7716
2014-03-14,184.85,185.8,184.44,184.66,153919598,49.3483,186.926,185.762,182.94459999999998,173.86880000000002
2014-03-17,185.59,186.77,185.51,186.33,98359454,55.9846,187.061,185.8775,183.0128,173.9713
2014-03-18,186.71,187.91,186.51,187.66,101804519,60.4309,187.06900000000002,186.04850000000002,183.1082,174.09234999999998
2014-03-19,187.68,187.94,185.47,186.66,176267253,55.8616,186.96,186.23049999999998,183.1942,174.2039
2014-03-20,186.25,187.89,185.92,187.75,117240972,59.4598,186.917,186.41299999999998,183.2796,174.32485
2014-03-21,187.71,189.02,186.03,186.2,163127905,56.1777,186.711,186.5285,183.3332,174.44949999999997
2014-03-24,186.84,187.07,184.62,185.43,121411145,52.8293,186.438,186.55450000000002,183.36900000000003,174.563
2014-03-25,186.37,186.94,185.27,186.31,103851737,56.0531,186.346,186.628,183.41240000000002,174.67055
2014-03-26,187.04,187.34,184.92,184.97,119842897,50.4041,186.115,186.63400000000001,183.47799999999998,174.7714
2014-03-27,184.75,185.34,183.9,184.58,142382757,48.8607,186.055,186.572,183.4962,174.87879999999998
2014-03-28,185.11,186.42,185.0,185.49,101641547,52.5144,186.138,186.53199999999998,183.5128,174.99749999999997
2014-03-31,186.67,187.3,185.52,187.01,99744911,57.9222,186.206,186.6335,183.56459999999998,175.11149999999998
2014-04-01,187.62,188.36,187.0,188.25,89193125,61.7493,186.26500000000001,186.667,183.6568,175.23684999999998
2014-04-02,188.49,189.13,188.14,188.88,78680761,63.5625,186.487,186.7235,183.75080000000003,175.35905000000002
2014-04-03,189.17,189.22,188.05,188.63,77435320,62.3004,186.575,186.746,183.83739999999997,175.47349999999997
2014-04-04,189.66,189.7,186.1,186.4,169380705,52.3207,186.59499999999997,186.653,183.90959999999998,175.58825000000002
2014-04-07,185.95,186.26,183.96,184.34,140802699,45.129,186.48600000000002,186.46200000000002,184.01859999999996,175.71294999999998
2014-04-08,184.26,185.4,183.59,185.1,112659755,47.9704,186.36499999999998,186.3555,184.1604,175.84309999999996
2014-04-09,185.6,187.15,185.06,187.09,100253612,54.5999,186.577,186.346,184.3208,175.99325000000002
2014-04-10,187.08,187.17,182.93,183.16,172959331,42.9586,186.435,186.245,184.437,176.1162
2014-04-11,182.14,183.42,181.31,181.51,167250792,39.1814,186.03699999999998,186.0875,184.4826,176.22305
2014-04-14,182.93,183.37,181.44,182.94,132381601,43.7939,185.63,185.91799999999998,184.57780000000002,176.33235000000002
2014-04-15,183.32,184.33,181.51,184.2,157092533,47.5672,185.225,185.745,184.7784,176.45125
2014-04-16,185.47,186.14,184.65,186.13,105196633,52.7948,184.95,185.7185,184.9932,176.57510000000002
2014-04-17,185.88,186.91,185.56,186.39,105254649,53.4678,184.726,185.65050000000002,185.21759999999998,176.70100000000002
2014-04-21,186.44,187.1,186.21,187.04,68329343,55.1881,184.79000000000002,185.6925,185.4088,176.82980000000003
2014-04-22,187.23,188.4,187.13,187.89,85790307,57.4056,185.14499999999998,185.8155,185.57299999999998,176.95415
2014-04-23,187.82,187.92,187.3,187.45,73869384,55.8645,185.38,185.8725,185.72179999999997,177.07165
2014-04-24,188.37,188.39,186.93,187.83,88169916,56.9396,185.454,186.01549999999997,185.83879999999996,177.18515
2014-04-25,187.22,187.33,185.87,186.29,100380205,51.4677,185.767,186.101,185.9232,177.29065000000003
2014-04-28,187.05,187.69,184.96,186.88,135121094,53.3186,186.304,186.1705,186.00059999999996,177.38785
2014-04-29,187.48,188.04,187.08,187.75,84097551,55.9843,186.785,186.20749999999998,186.07519999999997,177.48905
