timestamp,open,high,low,close,volume,candle,rsi
11/7/2023,42.481,42.758,42.067,42.405,29824406,FALSE,50
10/7/2023,42.657,42.811,41.649,42.18,35390811,FALSE,57.14285714
7/7/2023,42.322,43.214,42.18,42.503,35588147,TRUE,57.14285714
6/7/2023,41.844,42.179,41.346,42.103,30413879,TRUE,57.14285714
5/7/2023,42.135,43.177,42.085,42.317,32361756,TRUE,57.14285714
3/7/2023,42.517,42.898,42.202,42.413,19820919,FALSE,57.14285714
30/6/2023,41.68,42.55,41.501,42.302,50114775,TRUE,64.28571429
29/6/2023,41.558,41.6,40.6,40.822,38051430,FALSE,57.14285714
28/6/2023,40.66,41.845,40.518,41.117,58263927,TRUE,64.28571429
27/6/2023,40.799,41.94,40.448,41.876,46217470,TRUE,57.14285714
26/6/2023,42.461,42.764,40.1,40.632,59432192,FALSE,50
23/6/2023,42.464,42.809,42.015,42.209,35813984,FALSE,57.14285714
22/6/2023,42.253,43.4255,42.234,43.025,41773743,TRUE,57.14285714
21/6/2023,43.501,43.615,42.08,43.045,55160291,FALSE,57.14285714
20/6/2023,42.998,43.99,42.674,43.808,45115311,TRUE,57.14285714
16/6/2023,43.45,43.721,42.6605,42.692,65570941,FALSE,50
15/6/2023,42.602,43.289,42.147,42.653,56862204,TRUE,57.14285714
14/6/2023,40.824,43,40.552,42.997,74046502,TRUE,50
13/6/2023,40.186,41.101,39.74,41.022,61320816,TRUE,50
12/6/2023,39.2,39.52999,38.618,39.482,38967335,TRUE,42.85714286
9/6/2023,39.037,39.711,38.567,38.77,42771747,FALSE,42.85714286
8/6/2023,37.724,38.864,37.505,38.51,41777240,TRUE,42.85714286
7/6/2023,38.915,39.499,37.356,37.475,51199789,FALSE,42.85714286
6/6/2023,38.83,39.16,38.148,38.654,38872914,FALSE,50
5/6/2023,38.909,39.56503,38.707,39.171,39609381,TRUE,57.14285714
2/6/2023,40.097,40.5,39.05801,39.327,48273121,FALSE,57.14285714
1/6/2023,38.489,40.05,38.34,39.77,63587295,TRUE,57.14285714
31/5/2023,39.488,40.295,37.822,37.834,99882681,FALSE,50
30/5/2023,40.595,41.938,39.949,40.111,92340110,FALSE,50
26/5/2023,37.89,39.17,37.55,38.946,71439676,TRUE,50
25/5/2023,38.523,39.48,36.635,37.98,154391067,FALSE,50
24/5/2023,30.21,30.607,29.806,30.538,72141851,TRUE,57.14285714
23/5/2023,31,31.288,30.631,30.688,35625326,FALSE,50
22/5/2023,30.901,31.52,30.68,31.176,37199967,TRUE,50
19/5/2023,31.536,31.58,30.916,31.264,47390765,FALSE,42.85714286
18/5/2023,30.41,31.828,30.32,31.678,74872501,TRUE,50
17/5/2023,29.584,30.199,29.43001,30.178,43253541,TRUE,50
16/5/2023,28.841,29.87,28.832,29.213,44940494,TRUE,42.85714286
15/5/2023,28.5085,28.969,28.152,28.953,29392587,TRUE,35.71428571
12/5/2023,28.529,28.78,28.046,28.34,27422225,FALSE,28.57142857
11/5/2023,28.896,28.95,28.246,28.578,32214903,FALSE,35.71428571
10/5/2023,29.005,29.113,28.46128,28.885,36934998,FALSE,42.85714286
9/5/2023,28.899,28.973,28.45,28.571,31486946,FALSE,42.85714286
8/5/2023,28.522,29.22,28.35,29.151,34497890,TRUE,50
5/5/2023,27.8255,28.755,27.731,28.68,36149408,TRUE,50
4/5/2023,27.651,27.859,27.24,27.562,32185041,FALSE,50
3/5/2023,27.84,28.367,27.472,27.802,38338740,FALSE,57.14285714
2/5/2023,28.68,28.83599,28.083,28.21,40272957,FALSE,57.14285714
1/5/2023,27.84,29.05844,27.78,28.91,57032853,TRUE,57.14285714
28/4/2023,27.225,27.758,27.07148,27.749,29221614,TRUE,50
27/4/2023,27.363,27.495,26.62501,27.226,37716119,FALSE,50
26/4/2023,27.002,27.33,26.7051,26.956,40449391,FALSE,57.14285714
25/4/2023,27.078,27.247,26.225,26.241,37852716,FALSE,64.28571429
24/4/2023,27.013,27.36599,26.67101,27.042,33928186,TRUE,64.28571429
21/4/2023,26.952,27.183,26.722,27.119,34510277,TRUE,64.28571429
20/4/2023,27.671,28.03,27,27.104,42771326,FALSE,64.28571429
19/4/2023,27.361,28,27.232,27.931,35866041,TRUE,71.42857143
18/4/2023,27.5335,28.11,27.357,27.667,60481154,TRUE,71.42857143
17/4/2023,26.5655,27.006,26.43318,27.002,31348982,TRUE,64.28571429
14/4/2023,26.504,26.883,26.22,26.758,39566013,TRUE,57.14285714
13/4/2023,26.734,26.8869,26.329,26.463,35361528,FALSE,50
12/4/2023,27.37,27.46799,26.4475,26.495,44625895,FALSE,57.14285714
11/4/2023,27.7235,27.79,27.126,27.169,31437817,FALSE,64.28571429
10/4/2023,26.823,27.62099,26.669,27.579,39527855,TRUE,71.42857143
6/4/2023,26.584,27.08,26.427,27.037,39765434,TRUE,71.42857143
5/4/2023,26.829,26.998,26.395,26.881,51501474,TRUE,64.28571429
4/4/2023,27.966,28,27.307,27.453,36859153,FALSE,64.28571429
3/4/2023,27.509,28,27.336,27.965,39871560,TRUE,71.42857143
31/3/2023,27.14,27.83431,27.105,27.777,43393277,TRUE,71.42857143
30/3/2023,27.229,27.499,27.102,27.383,36451574,TRUE,71.42857143
29/3/2023,26.825,27.078,26.597,26.984,39369387,TRUE,64.28571429
28/3/2023,26.447,26.513,25.85,26.41,35610378,FALSE,57.14285714
27/3/2023,26.837,27,26.365,26.531,36102574,FALSE,64.28571429
24/3/2023,27.031,27.167,26.355,26.779,45541407,FALSE,64.28571429
23/3/2023,27.1155,27.499,26.69,27.191,56488876,TRUE,64.28571429
22/3/2023,26.425,27.589,26.237,26.468,79729511,TRUE,64.28571429
21/3/2023,26.18,26.392,25.381,26.199,54740776,TRUE,64.28571429
20/3/2023,25.615,26.024,25.12983,25.9,43274719,TRUE,57.14285714
17/3/2023,25.982,26.399,25.668,25.725,84854656,FALSE,50
16/3/2023,24.027,25.588,23.894,25.541,58494626,TRUE,50
15/3/2023,23.761,24.286,23.36,24.228,52448574,TRUE,50
14/3/2023,23.496,24.219,23.46,24.063,47491013,TRUE,50
13/3/2023,22.752,23.298,22.297,22.966,42189032,TRUE,50
10/3/2023,23.409,23.627,22.726,22.965,47486565,FALSE,42.85714286
9/3/2023,24.175,24.454,23.38284,23.436,50125699,FALSE,42.85714286
8/3/2023,23.487,24.2,23.4235,24.181,51357339,TRUE,42.85714286
7/3/2023,23.6,24.125,23.241,23.288,51515388,FALSE,42.85714286
6/3/2023,23.891,24.248,23.487,23.554,43742923,FALSE,50
3/3/2023,23.32,23.9,23.13,23.89,41239330,TRUE,57.14285714
2/3/2023,22.488,23.3804,22.432,23.314,39007465,TRUE,50
1/3/2023,23.192,23.25557,22.508,22.698,46002562,FALSE,42.85714286
28/2/2023,23.372,23.825,23.206,23.216,45596280,FALSE,42.85714286
27/2/2023,23.67,23.87994,23.454,23.501,45299367,FALSE,50
24/2/2023,23.225,23.474,22.947,23.286,58971591,TRUE,57.14285714
23/2/2023,23.44,23.888,23.025,23.664,111799541,TRUE,57.14285714
22/2/2023,20.707,21.104,20.421,20.754,51318432,TRUE,57.14285714
21/2/2023,21,21.4938,20.618,20.655,41001455,FALSE,57.14285714
17/2/2023,21.631,21.74,20.975,21.388,46588764,FALSE,64.28571429
16/2/2023,22.133,22.55,21.9268,22.002,41202628,FALSE,64.28571429
15/2/2023,22.549,22.855,22.106,22.764,42118826,TRUE,71.42857143
14/2/2023,21.578,23.0488,21.366,22.971,67547350,TRUE,71.42857143
13/2/2023,21.538,22.048,20.962,21.788,47491862,TRUE,71.42857143
10/2/2023,21.69,22.07764,20.811,21.265,55073675,FALSE,71.42857143
9/2/2023,22.606,23.02,22.12,22.337,52387578,FALSE,78.57142857
8/2/2023,22.387,22.878,22.00801,22.205,55965122,FALSE,85.71428571
7/2/2023,21.382,22.259,21.15,22.173,66414961,TRUE,85.71428571
6/2/2023,20.806,21.57,20.786,21.089,45219709,TRUE,78.57142857
3/2/2023,21,21.74499,20.789,21.1,42936595,TRUE,78.57142857
2/2/2023,21,21.949,20.7,21.709,56427580,TRUE,78.57142857
1/2/2023,19.691,21.192,19.611,20.943,66047704,TRUE,78.57142857
31/1/2023,19.1695,19.687,18.95,19.537,49801658,TRUE,78.57142857
30/1/2023,19.95,20.14,19.15,19.162,48861115,FALSE,78.57142857
27/1/2023,19.462,20.628,19.405,20.365,54214198,TRUE,85.71428571
26/1/2023,19.701,20.166,19.278,19.802,48953542,TRUE,85.71428571
25/1/2023,18.9125,19.37,18.58,19.323,44953711,TRUE,78.57142857
24/1/2023,18.827,19.495,18.82,19.265,49620410,TRUE,78.57142857
23/1/2023,18.064,19.245,17.8175,19.193,65516259,TRUE,71.42857143
20/1/2023,17.011,17.856,16.825,17.839,56496712,TRUE,71.42857143
19/1/2023,17.036,17.197,16.731,16.765,45293160,FALSE,71.42857143
18/1/2023,17.667,17.873,17.282,17.377,43962355,FALSE,78.57142857
17/1/2023,16.899,17.728,16.899,17.702,51110216,TRUE,78.57142857
13/1/2023,16.278,16.922,16.165,16.899,44728706,TRUE,78.57142857
12/1/2023,16.1,16.637,15.492,16.511,55140906,TRUE,71.42857143
11/1/2023,15.83951,16.028,15.563,16.001,35328493,TRUE,71.42857143
10/1/2023,15.507,15.96199,15.472,15.909,38410126,TRUE,71.42857143
9/1/2023,15.284,16.056,15.141,15.628,50423056,TRUE,64.28571429
6/1/2023,14.474,15.01,14.034,14.859,40504362,TRUE,57.14285714
5/1/2023,14.491,14.564,14.14795,14.265,38916811,FALSE,50
4/1/2023,14.567,14.853,14.241,14.749,43132360,TRUE,50
3/1/2023,14.851,14.996,14.096,14.315,40127658,FALSE,42.85714286
30/12/2022,14.334,14.62899,14.233,14.614,31048983,TRUE,50
29/12/2022,14.402,14.683,14.227,14.603,35492324,TRUE,42.85714286
28/12/2022,13.927,14.262,13.884,14.036,35106645,TRUE,42.85714286
27/12/2022,15.074,15.1,14.056,14.121,46490226,FALSE,42.85714286
23/12/2022,15.196,15.339,14.883,15.206,34932563,TRUE,42.85714286
22/12/2022,16.0935,16.138,14.882,15.339,56504527,FALSE,35.71428571
21/12/2022,16.114,16.627,16.102,16.501,32502538,TRUE,42.85714286
20/12/2022,16.064,16.31,15.852,16.085,40325979,TRUE,42.85714286
19/12/2022,16.572,16.609,16.145,16.254,35403877,FALSE,42.85714286
16/12/2022,16.8642,17.041,16.41,16.571,47823193,FALSE,42.85714286
15/12/2022,17.146,17.32,16.7,16.952,47854210,FALSE,42.85714286
14/12/2022,17.987,18.252,17.42,17.674,49688810,FALSE,42.85714286
13/12/2022,18.531,18.79,17.711,18.072,65658876,FALSE,50
12/12/2022,17.037,17.538,16.797,17.535,45732780,TRUE,57.14285714
9/12/2022,17.16,17.583,16.975,17.001,46533819,FALSE,57.14285714
8/12/2022,16.273,17.179,15.959,17.169,51545554,TRUE,57.14285714
7/12/2022,15.772,16.186,15.667,16.12,37238758,TRUE,50
6/12/2022,16.53,16.573,15.819,15.987,35269427,FALSE,42.85714286
5/12/2022,16.679,16.995,16.47201,16.61,35225517,FALSE,42.85714286
2/12/2022,16.659,16.93257,16.445,16.876,37138858,TRUE,50
1/12/2022,16.999,17.265,16.635,17.135,47097657,TRUE,50
30/11/2022,15.697,16.93,15.597,16.923,56529822,TRUE,50
29/11/2022,15.827,15.932,15.52,15.639,29838449,FALSE,42.85714286
28/11/2022,16.026,16.357,15.725,15.827,30415201,FALSE,42.85714286
25/11/2022,16.318,16.487,16.172,16.27,16793430,FALSE,50
23/11/2022,16.098,16.527,16.04801,16.519,42724093,TRUE,57.14285714
22/11/2022,15.328,16.05757,15.1216,16.038,47286607,TRUE,57.14285714
21/11/2022,15.147,15.477,15.08,15.317,40473931,TRUE,50
18/11/2022,15.966,16.002,15.12001,15.409,49207165,FALSE,42.85714286
17/11/2022,15.715,16.266,15.535,15.677,71089356,FALSE,42.85714286
16/11/2022,16.1615,16.362,15.873,15.91,64954684,FALSE,50
15/11/2022,16.7215,16.998,16.382,16.666,54587550,FALSE,50
14/11/2022,16.218,16.54,15.922,16.295,52785245,TRUE,57.14285714
11/11/2022,15.8075,16.389,15.482,16.327,65548747,TRUE,57.14285714
10/11/2022,14.8,15.773,14.547,15.75,70081925,TRUE,57.14285714
9/11/2022,14.1615,14.211,13.75901,13.776,45441366,FALSE,57.14285714
8/11/2022,14.801,14.89101,14.216,14.602,59529199,FALSE,64.28571429
7/11/2022,14.228,14.412,13.954,14.301,41006095,TRUE,71.42857143
4/11/2022,13.986,14.229,13.697,14.156,61257591,TRUE,64.28571429
3/11/2022,13.043,13.781,12.956,13.421,50006486,TRUE,64.28571429
2/11/2022,13.85,14.21,13.21124,13.219,67262784,FALSE,57.14285714
1/11/2022,13.811,13.925,13.519,13.543,43281690,FALSE,64.28571429
31/10/2022,13.778,13.838,13.297,13.497,48634099,FALSE,64.28571429
28/10/2022,13.104,13.85,13.061,13.834,52103993,TRUE,71.42857143
27/10/2022,13.63,13.838,13.122,13.176,58311308,FALSE,64.28571429
26/10/2022,12.869,13.388,12.708,12.896,53553329,TRUE,64.28571429
25/10/2022,12.6935,13.3,12.664,13.261,50548233,TRUE,57.14285714
24/10/2022,12.508,12.71,12.064,12.599,51745740,TRUE,57.14285714
21/10/2022,12.0982,12.498,11.887,12.466,60949441,TRUE,57.14285714
20/10/2022,12.113,12.769,12.105,12.194,65239761,TRUE,57.14285714
19/10/2022,11.879,12.35,11.834,12.051,52313061,TRUE,57.14285714
18/10/2022,12.344,12.492,11.618,11.967,65936206,FALSE,50
17/10/2022,11.518,11.948,11.517,11.888,58077417,TRUE,57.14285714
14/10/2022,12.057,12.111,11.204,11.227,71343199,FALSE,50
13/10/2022,10.971,12.07799,10.813,11.96,85010301,TRUE,50
12/10/2022,11.579,11.735,11.345,11.5,49259019,FALSE,50
11/10/2022,11.561,11.846,11.283,11.586,66748163,TRUE,50
10/10/2022,12.037,12.12432,11.40812,11.67,69869925,FALSE,50
7/10/2022,12.505,12.67,12.022,12.076,67247816,FALSE,50
6/10/2022,13.22,13.656,13.103,13.13,64415689,FALSE,57.14285714
5/10/2022,12.9107,13.321,12.621,13.209,50713073,TRUE,64.28571429
4/10/2022,12.879,13.22,12.879,13.167,58418167,TRUE,57.14285714
3/10/2022,12.347,12.678,12.105,12.512,54747847,TRUE,50
30/9/2022,12.087,12.633,12.075,12.139,56563842,TRUE,42.85714286
29/9/2022,12.448,12.5,11.94601,12.22,53276312,FALSE,42.85714286
28/9/2022,12.41,12.823,12.35386,12.736,54241388,TRUE,50
27/9/2022,12.507,12.736,12.258,12.413,55385406,FALSE,50
26/9/2022,12.491,12.659,12.214,12.228,54734269,FALSE,57.14285714
23/9/2022,12.42,12.611,12.257,12.516,66330931,TRUE,57.14285714
22/9/2022,13.07,13.14897,12.428,12.561,75671089,FALSE,50
21/9/2022,13.213,14.031,13.11,13.261,80767940,TRUE,50
20/9/2022,13.2145,13.48276,13.057,13.176,52481775,FALSE,42.85714286
19/9/2022,13.012,13.463,13.01,13.382,56968528,TRUE,42.85714286
16/9/2022,12.7415,13.212,12.617,13.198,67075140,TRUE,35.71428571
15/9/2022,13.0152,13.23299,12.79,12.929,52362516,FALSE,28.57142857
14/9/2022,13.254,13.28999,12.913,13.128,58850654,FALSE,35.71428571
13/9/2022,13.802,13.922,13.099,13.131,71495563,FALSE,42.85714286
12/9/2022,14.369,14.547,14.198,14.505,48415924,TRUE,50
9/9/2022,14.157,14.474,14.126,14.387,48712842,TRUE,42.85714286
8/9/2022,13.459,14.008,13.369,13.99,62487312,TRUE,35.71428571
7/9/2022,13.563,13.838,13.346,13.714,51265746,TRUE,35.71428571
6/9/2022,13.731,13.779,13.351,13.465,53326958,FALSE,28.57142857
2/9/2022,14.1,14.171,13.591,13.647,74315746,FALSE,28.57142857
1/9/2022,14.209,14.38,13.27021,13.937,117886514,FALSE,35.71428571
31/8/2022,15.384,15.54,14.95851,15.094,57370986,FALSE,42.85714286
30/8/2022,15.96,16.039,15.182,15.468,53018069,FALSE,42.85714286
29/8/2022,16.02,16.338,15.767,15.801,49371295,FALSE,50
26/8/2022,17.857,17.924,16.237,16.26,76912743,FALSE,50
25/8/2022,16.844,17.947,16.833,17.913,77069133,TRUE,57.14285714
24/8/2022,17.012,17.406,16.895,17.222,52266071,TRUE,57.14285714
23/8/2022,16.9885,17.465,16.97,17.181,36998577,TRUE,57.14285714
22/8/2022,17.49,17.558,16.966,17.034,40959271,FALSE,57.14285714
19/8/2022,18.406,18.52,17.77,17.849,44158833,FALSE,64.28571429
18/8/2022,18.301,18.86499,18.183,18.773,41544656,TRUE,71.42857143
17/8/2022,18.523,18.688,18.145,18.335,44679911,FALSE,71.42857143
16/8/2022,18.9195,19.142,18.501,18.879,45123964,FALSE,78.57142857
15/8/2022,18.701,19.164,18.613,19.032,45766556,TRUE,85.71428571
12/8/2022,18.16,18.718,17.953,18.709,47809415,TRUE,78.57142857
11/8/2022,18.131,18.707,17.876,17.942,50932655,FALSE,78.57142857
10/8/2022,17.698,18.118,17.31701,18.097,59742246,TRUE,78.57142857
9/8/2022,17.252,17.44719,16.724,17.086,66826265,FALSE,78.57142857
8/8/2022,17.502,18.239,17.242,17.793,98378318,TRUE,85.71428571
5/8/2022,18.81,19.22892,18.666,18.989,38606829,TRUE,85.71428571
4/8/2022,18.849,19.274,18.76,19.215,40965227,TRUE,78.57142857
3/8/2022,18.184,18.968,18.137,18.893,41814557,TRUE,78.57142857
2/8/2022,18.122,18.93753,18.092,18.526,48952692,TRUE,78.57142857
1/8/2022,18.182,18.846,17.99,18.441,47646904,TRUE,78.57142857
29/7/2022,17.813,18.244,17.692,18.163,43546042,TRUE,71.42857143
28/7/2022,17.975,18.14,17.44,17.984,47464628,TRUE,64.28571429
27/7/2022,17.032,17.936,16.91301,17.79,56977623,TRUE,64.28571429
26/7/2022,16.889,16.919,16.478,16.533,39786491,FALSE,64.28571429
25/7/2022,17.019,17.124,16.649,17.024,48074751,TRUE,71.42857143
22/7/2022,17.893,17.967,17.1365,17.319,53667088,FALSE,71.42857143
21/7/2022,17.885,18.144,17.54456,18.05,55704928,TRUE,71.42857143
20/7/2022,16.947,17.9325,16.801,17.807,76053779,TRUE,64.28571429
19/7/2022,16.486,17.11,16.17201,16.992,70236608,TRUE,57.14285714
18/7/2022,16.302,16.897,16.002,16.101,67051745,FALSE,50
15/7/2022,15.659,15.782,15.445,15.762,38593547,TRUE,50
14/7/2022,15.108,15.47299,14.728,15.372,45623484,TRUE,50
13/7/2022,14.59,15.375,14.465,15.164,52191834,TRUE,42.85714286
12/7/2022,15.268,15.431,14.877,15.082,45848310,FALSE,42.85714286
11/7/2022,15.526,15.52699,15.03801,15.152,43838873,FALSE,50
8/7/2022,15.43,16.03699,15.389,15.838,46797176,TRUE,57.14285714
7/7/2022,15.4555,15.945,15.389,15.858,49290276,TRUE,50
6/7/2022,15.01,15.31899,14.789,15.13,52906586,TRUE,50
5/7/2022,14.175,14.971,14.055,14.964,65220761,TRUE,50
1/7/2022,14.899,15.06291,14.392,14.523,57761008,FALSE,42.85714286
30/6/2022,15.361,15.567,14.862,15.159,68607003,FALSE,42.85714286
29/6/2022,15.814,15.82,15.17,15.542,48235228,FALSE,42.85714286
28/6/2022,16.9,17.20199,15.945,15.982,46185936,FALSE,42.85714286
27/6/2022,17.312,17.33,16.6255,16.869,42796788,FALSE,50
24/6/2022,16.5,17.14,16.31,17.126,47215283,TRUE,50
23/6/2022,16.5185,16.585,15.853,16.225,46367959,FALSE,42.85714286
22/6/2022,16.226,16.662,16.18,16.36,43799744,TRUE,50
21/6/2022,16.4745,17.008,16.407,16.566,48308888,TRUE,42.85714286
17/6/2022,15.648,15.995,15.328,15.88,63033397,TRUE,35.71428571
16/6/2022,15.86,15.94232,15.401,15.601,54574867,FALSE,35.71428571
15/6/2022,16.095,16.868,15.926,16.527,56393565,TRUE,42.85714286
14/6/2022,15.731,16.066,15.412,15.836,46967952,TRUE,42.85714286
13/6/2022,16,16.312,15.606,15.647,60415338,FALSE,35.71428571
10/6/2022,17.6,17.697,16.869,16.974,46564966,FALSE,42.85714286
9/6/2022,18.481,18.933,18.041,18.048,39557379,FALSE,42.85714286
8/6/2022,18.799,19.18,18.535,18.648,36325246,FALSE,50
7/6/2022,18.472,19,18.188,18.926,38891411,TRUE,50
6/6/2022,19.139,19.337,18.5642,18.786,42240615,FALSE,50
3/6/2022,19.0815,19.3323,18.52156,18.72,59877870,FALSE,50
2/6/2022,18.292,19.619,18.198,19.592,64865580,TRUE,57.14285714
1/6/2022,18.724,19.05318,18.122,18.32,54451390,FALSE,50
31/5/2022,18.98,19.2,18.35,18.672,66409951,FALSE,50
27/5/2022,18.186,18.881,18.1,18.811,73837935,TRUE,50
26/5/2022,16.036,18.092,16.022,17.851,99657452,TRUE,42.85714286
25/5/2022,16.02,17.11099,16,16.975,78113190,TRUE,35.71428571
24/5/2022,16.51,16.597,15.78,16.154,58855002,FALSE,28.57142857
23/5/2022,16.274,16.915,16.17901,16.898,63988869,TRUE,35.71428571
20/5/2022,17.332,17.41,15.755,16.694,73910526,FALSE,35.71428571
19/5/2022,16.937,17.687,16.73405,17.124,62130959,TRUE,42.85714286
18/5/2022,17.705,18.118,16.864,16.938,54516106,FALSE,35.71428571
17/5/2022,18.074,18.371,17.634,18.177,58582971,TRUE,42.85714286
16/5/2022,17.509,17.788,17.106,17.264,52144598,FALSE,35.71428571
13/5/2022,16.788,17.92843,16.5925,17.706,67043651,TRUE,35.71428571
12/5/2022,16.2191,16.788,15.567,16.175,70872837,FALSE,35.71428571
11/5/2022,17.347,17.753,16.568,16.63,67016703,FALSE,35.71428571
10/5/2022,17.689,18.198,17.025,17.595,76147429,FALSE,35.71428571
9/5/2022,18.034,18.255,16.827,16.95,64445451,FALSE,35.71428571
6/5/2022,18.736,19.512,17.99,18.675,63329672,FALSE,42.85714286
5/5/2022,19.867,19.925,18.5,18.844,62633141,FALSE,50
4/5/2022,19.923,20.4,18.751,20.334,64630503,TRUE,50
3/5/2022,19.4,19.825,19.133,19.602,47575084,TRUE,50
2/5/2022,18.5405,19.574,18.391,19.533,57204868,TRUE,42.85714286
29/4/2022,19.402,20.12848,18.517,18.547,50043491,FALSE,35.71428571
28/4/2022,18.967,20.037,18.48957,19.782,57032671,TRUE,35.71428571
27/4/2022,18.598,19.167,18.29,18.415,49946017,FALSE,28.57142857
26/4/2022,19.718,19.788,18.67,18.788,64496017,FALSE,28.57142857
25/4/2022,19.202,19.945,19.096,19.902,64156561,TRUE,28.57142857
22/4/2022,20.303,20.486,19.5,19.515,62471343,FALSE,28.57142857
21/4/2022,21.70915,22.392,20,20.183,65620944,FALSE,28.57142857
20/4/2022,22.5171,22.67037,21.2,21.482,46697126,FALSE,28.57142857
19/4/2022,21.72,22.373,21.314,22.198,51278058,TRUE,28.57142857
18/4/2022,21.2,22.088,21.079,21.783,52570061,TRUE,21.42857143
14/4/2022,22.505,22.777,21.163,21.258,56909685,FALSE,21.42857143
13/4/2022,21.728,22.5,21.455,22.203,51694344,TRUE,21.42857143
12/4/2022,22.537,22.725,21.28204,21.504,66225807,FALSE,21.42857143
11/4/2022,22.214,22.31994,21.66,21.917,57520684,FALSE,21.42857143
8/4/2022,23.917,23.923,23.06201,23.119,52478064,FALSE,21.42857143
7/4/2022,24.441,24.722,23.478,24.208,55799236,FALSE,28.57142857
6/4/2022,24.934,25.3,24.003,24.407,70383256,FALSE,35.71428571
5/4/2022,27.254,27.319,25.82,25.931,43093087,FALSE,42.85714286
4/4/2022,26.728,27.558,26.613,27.36,39770782,TRUE,50
1/4/2022,27.375,27.496,26.267,26.712,51723511,FALSE,50
31/3/2022,27.782,28.248,27.27,27.286,52344022,FALSE,50
30/3/2022,28.304,28.4955,27.503,27.69,46348713,FALSE,50
29/3/2022,28.6945,28.946,27.98,28.656,48898440,FALSE,57.14285714
28/3/2022,27.7555,28.25,27.206,28.219,42549392,TRUE,64.28571429
25/3/2022,27.886,28.358,27.271,27.692,57776944,FALSE,64.28571429
24/3/2022,26.166,28.31999,25.907,28.15,87737914,TRUE,64.28571429
23/3/2022,26.126,26.6115,25.57501,25.634,50211986,FALSE,57.14285714
22/3/2022,26.727,27.238,26.072,26.524,54265223,FALSE,57.14285714
21/3/2022,26.507,27.15199,25.967,26.734,58807971,TRUE,64.28571429
18/3/2022,24.799,26.56899,24.624,26.453,72788748,TRUE,57.14285714
17/3/2022,24.12,24.842,23.906,24.766,47194119,TRUE,57.14285714
16/3/2022,23.5,24.597,23.172,24.496,67142174,TRUE,57.14285714
15/3/2022,21.518,23.038,21.32201,22.973,49199569,TRUE,57.14285714
14/3/2022,21.869,22.262,21.15901,21.33,38535424,FALSE,50
11/3/2022,23.022,23.145,22.046,22.1,36720857,FALSE,57.14285714
10/3/2022,22.531,22.788,21.882,22.658,42806565,TRUE,57.14285714
9/3/2022,22.387,23.22,22.247,23.014,49274195,TRUE,50
8/3/2022,21.309,22.37299,20.65,21.514,55746719,TRUE,50
7/3/2022,22.817,23.033,21.33,21.352,45082089,FALSE,50
4/3/2022,23.384,23.68,22.482,22.936,43201070,FALSE,57.14285714
3/3/2022,24.2615,24.32599,23.469,23.714,36509504,FALSE,57.14285714
2/3/2022,23.756,24.409,23.415,24.22,38964185,TRUE,57.14285714
1/3/2022,24.291,24.377,23.132,23.477,41205598,FALSE,57.14285714
28/2/2022,23.992,24.665,23.70701,24.385,47731861,TRUE,64.28571429
25/2/2022,23.721,24.217,23.381,24.157,52886551,TRUE,64.28571429
24/2/2022,21.015,23.8,20.89,23.748,73580063,TRUE,64.28571429
23/2/2022,23.802,24.15499,22.301,22.387,56651077,FALSE,57.14285714
22/2/2022,23.035,24.06399,23,23.39,62919566,TRUE,57.14285714
18/2/2022,24.6675,24.986,23.1,23.642,76125491,FALSE,50
17/2/2022,25.63,25.785,24.165,24.507,81059508,FALSE,57.14285714
16/2/2022,26.259,26.582,25.552,26.511,73267633,TRUE,64.28571429
15/2/2022,24.949,26.545,24.784,26.495,70175280,TRUE,57.14285714
14/2/2022,23.934,24.875,23.755,24.267,44042443,TRUE,50
11/2/2022,25.916,26.152,23.773,23.949,60547198,FALSE,42.85714286
10/2/2022,25.995,26.92499,25.6,25.824,51319972,FALSE,50
9/2/2022,25.622,26.725,25.353,26.705,52428166,TRUE,50
8/2/2022,24.359,25.23,23.98,25.108,41035864,TRUE,42.85714286
7/2/2022,24.372,25.182,24.202,24.728,37686750,TRUE,35.71428571
4/2/2022,23.972,24.635,23.632,24.319,35482850,TRUE,28.57142857
3/2/2022,24.458,25.077,23.78,23.948,41017778,FALSE,28.57142857
2/2/2022,25.794,25.817,24.55301,25.242,54341941,FALSE,28.57142857
1/2/2022,25.104,25.145,23.89001,24.638,51892517,FALSE,28.57142857
31/1/2022,23.182,24.509,23.052,24.486,56467968,TRUE,35.71428571
28/1/2022,22.01215,22.858,21.296,22.84,54377425,TRUE,35.71428571
27/1/2022,23.568,23.995,21.675,21.944,57335272,FALSE,28.57142857
26/1/2022,23.24,24.057,22.3,22.772,75595873,FALSE,35.71428571
25/1/2022,22.546,22.943,22,22.324,66461636,FALSE,35.71428571
24/1/2022,22.33,23.38,20.888,23.372,91581063,TRUE,35.71428571
21/1/2022,23.507,24.823,23.263,23.374,71895784,FALSE,35.71428571
20/1/2022,25.304,25.57904,24.078,24.15,43518073,FALSE,35.71428571
19/1/2022,26.079,26.54317,25.052,25.067,48360408,FALSE,35.71428571
18/1/2022,26.26,26.638,25.77,25.903,42267538,FALSE,35.71428571
14/1/2022,26.3,27.1969,26.21001,26.942,39583235,TRUE,35.71428571
13/1/2022,28.379,28.48,26.498,26.575,53886809,FALSE,35.71428571
